"proxyWallet","asset","conditionId","avgPrice","totalBought","realizedPnl","curPrice","title","slug","icon","eventSlug","outcome","outcomeIndex","oppositeOutcome","oppositeAsset","endDate","timestamp"
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","37292533015157342025583019415915661099880282173782444186134967902859364657171","0xfbffe7c1b2ce4d67ff796803272ebd9df2cc1090228cf1750323ef3d2f4ec1eb",0.255152,4667.265206,-1190.862051,0.0,"Bitcoin Up or Down - March 9, 11:10AM-11:15AM ET",btc-updown-5m-1773069000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773069000,Down,1,Up,"44840557015675797413670120264467567678403457048432197044648679829220666880871","2026-03-09T00:00:00Z",1773069503
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","54702762703962411560082657495839550304540460567340828777460086481649162887962","0x312c3ec45d94f3708105b0b399fb198b3a20369915c5ba9da0e973b434e64edc",0.670237,2946.807823,-1975.059634,0.0,"Bitcoin Up or Down - March 9, 11:05AM-11:10AM ET",btc-updown-5m-1773068700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068700,Up,0,Down,"14196129947645170052957662483541789280636728904893929279667717150818328071520","2026-03-09T00:00:00Z",1773069403
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","14196129947645170052957662483541789280636728904893929279667717150818328071520","0x312c3ec45d94f3708105b0b399fb198b3a20369915c5ba9da0e973b434e64edc",0.283002,3060.987016,2194.721568,1.0,"Bitcoin Up or Down - March 9, 11:05AM-11:10AM ET",btc-updown-5m-1773068700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068700,Down,1,Up,"54702762703962411560082657495839550304540460567340828777460086481649162887962","2026-03-09T00:00:00Z",1773069403
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","96365228733424746274907018802290486264348231506212608307351541736715208608011","0x8e048ba723df79de8280404f0db3b742b3fa9378c72df45ee2cca9541b847659",0.5509,7191.259429,-3961.6648189999996,0.0,"Bitcoin Up or Down - March 9, 11:00AM-11:05AM ET",btc-updown-5m-1773068400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068400,Up,0,Down,"28161683806253483525454944433158331073835103881681372312470138881566337829419","2026-03-09T00:00:00Z",1773068933
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28161683806253483525454944433158331073835103881681372312470138881566337829419","0x8e048ba723df79de8280404f0db3b742b3fa9378c72df45ee2cca9541b847659",0.376673,7841.411634,4887.763589,1.0,"Bitcoin Up or Down - March 9, 11:00AM-11:05AM ET",btc-updown-5m-1773068400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068400,Down,1,Up,"96365228733424746274907018802290486264348231506212608307351541736715208608011","2026-03-09T00:00:00Z",1773068933
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","9883846536836254429560864735952020534088953011822498846559644176729719333778","0x8e026f1f09de6b29fd416e9072f4d56b219e138fd8fe8ac697457ad32c8075ce",0.306023,4493.900657,-1375.23696,0.0,"Bitcoin Up or Down - March 9, 10:55AM-11:00AM ET",btc-updown-5m-1773068100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068100,Up,0,Down,"49150532268096490970578363894912860634018340311758766550515097237685809521869","2026-03-09T00:00:00Z",1773068703
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","49150532268096490970578363894912860634018340311758766550515097237685809521869","0x8e026f1f09de6b29fd416e9072f4d56b219e138fd8fe8ac697457ad32c8075ce",0.66493,4062.198921,1361.120992,1.0,"Bitcoin Up or Down - March 9, 10:55AM-11:00AM ET",btc-updown-5m-1773068100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773068100,Down,1,Up,"9883846536836254429560864735952020534088953011822498846559644176729719333778","2026-03-09T00:00:00Z",1773068703
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","71690737139228316217117663287193353212189706471384912062915623029366846158248","0x7df988bfb0d12fe83092f82c7165607dd110d8f0a2205c12be7cacb34783e387",0.40911099999999995,4250.178213,-1738.794658,0.0,"Bitcoin Up or Down - March 9, 10:50AM-10:55AM ET",btc-updown-5m-1773067800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067800,Down,1,Up,"53131489393861402301169150933846655316461167456675972531312093369670753408962","2026-03-09T00:00:00Z",1773068303
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","53131489393861402301169150933846655316461167456675972531312093369670753408962","0x7df988bfb0d12fe83092f82c7165607dd110d8f0a2205c12be7cacb34783e387",0.561963,4003.204922,1753.551874,1.0,"Bitcoin Up or Down - March 9, 10:50AM-10:55AM ET",btc-updown-5m-1773067800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067800,Up,0,Down,"71690737139228316217117663287193353212189706471384912062915623029366846158248","2026-03-09T00:00:00Z",1773068303
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","53754002000083798141149276995038693366266555914250853482436733243822854057957","0x0fd62a80fa712c606a3b8f6033135c53bd1274d06f78c5ee65a55f52fdf6c2fa",0.668247,2173.373157,721.023064,1.0,"Bitcoin Up or Down - March 9, 10:45AM-10:50AM ET",btc-updown-5m-1773067500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067500,Down,1,Up,"110585779008995588635680388809400327734787582361992426860298567363284928798214","2026-03-09T00:00:00Z",1773068103
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","110585779008995588635680388809400327734787582361992426860298567363284928798214","0x0fd62a80fa712c606a3b8f6033135c53bd1274d06f78c5ee65a55f52fdf6c2fa",0.268799,3008.92373,-808.795689,0.0,"Bitcoin Up or Down - March 9, 10:45AM-10:50AM ET",btc-updown-5m-1773067500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067500,Up,0,Down,"53754002000083798141149276995038693366266555914250853482436733243822854057957","2026-03-09T00:00:00Z",1773068103
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","72911175213216505114870657675251003459522097007107165023995788375913172387708","0xa70212d9b744b0598c1fcd7e52ebe59e9c13f96795b6d05d2b0dd211260b05fe",0.475418,10364.121018,-4927.289686,0.0,"Bitcoin Up or Down - March 9, 10:40AM-10:45AM ET",btc-updown-5m-1773067200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067200,Down,1,Up,"60574642406279049949701843341541703122071423747644476116758736623925887699869","2026-03-09T00:00:00Z",1773067803
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","60574642406279049949701843341541703122071423747644476116758736623925887699869","0xa70212d9b744b0598c1fcd7e52ebe59e9c13f96795b6d05d2b0dd211260b05fe",0.4923040000000001,11602.123081,5890.351479,1.0,"Bitcoin Up or Down - March 9, 10:40AM-10:45AM ET",btc-updown-5m-1773067200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773067200,Up,0,Down,"72911175213216505114870657675251003459522097007107165023995788375913172387708","2026-03-09T00:00:00Z",1773067803
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","51969851384486151842480779400643983898843150218557267948181115027704319189388","0x3fe45dceb2ab82f50b83959db315c6309e134ccf046796c33ba3edcdad76ac0b",0.620396,6460.613237000001,2452.474627,1.0,"Bitcoin Up or Down - March 9, 10:35AM-10:40AM ET",btc-updown-5m-1773066900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066900,Up,0,Down,"21080588197348306050802656556736907042345976339986869987409958332116314940419","2026-03-09T00:00:00Z",1773067403
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","21080588197348306050802656556736907042345976339986869987409958332116314940419","0x3fe45dceb2ab82f50b83959db315c6309e134ccf046796c33ba3edcdad76ac0b",0.336421,6938.172484,-2334.146925,0.0,"Bitcoin Up or Down - March 9, 10:35AM-10:40AM ET",btc-updown-5m-1773066900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066900,Down,1,Up,"51969851384486151842480779400643983898843150218557267948181115027704319189388","2026-03-09T00:00:00Z",1773067403
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","98426457201572084089053748619731944239079953177152936252341337411521335123001","0x5a5550dc8d2fe9bf64c427e4335c5c531da3135e36ea891e2b82cf1bc1faed00",0.422871,8893.28321,-3760.711564,0.0,"Bitcoin Up or Down - March 9, 10:30AM-10:35AM ET",btc-updown-5m-1773066600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066600,Down,1,Up,"10268793963242411118484806349858909561128899498620523357183847917471115536548","2026-03-09T00:00:00Z",1773067103
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","10268793963242411118484806349858909561128899498620523357183847917471115536548","0x5a5550dc8d2fe9bf64c427e4335c5c531da3135e36ea891e2b82cf1bc1faed00",0.553973,9738.948353,4343.833917,1.0,"Bitcoin Up or Down - March 9, 10:30AM-10:35AM ET",btc-updown-5m-1773066600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066600,Up,0,Down,"98426457201572084089053748619731944239079953177152936252341337411521335123001","2026-03-09T00:00:00Z",1773067103
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","62718562455200223239513657107130848331634688049517917045889246425269227539840","0xda87db9505ba8cf1cbc1960748f5f36b795a4a263c4a9020b4beb83353ab89ec",0.550621,3926.7979339999997,-2162.177405,0.0,"Bitcoin Up or Down - March 9, 10:25AM-10:30AM ET",btc-updown-5m-1773066300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066300,Down,1,Up,"28378045576701829642787261646419462098915797753397599444196736181692346074550","2026-03-09T00:00:00Z",1773066803
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","28378045576701829642787261646419462098915797753397599444196736181692346074550","0xda87db9505ba8cf1cbc1960748f5f36b795a4a263c4a9020b4beb83353ab89ec",0.46412,4505.016854,2414.148431,1.0,"Bitcoin Up or Down - March 9, 10:25AM-10:30AM ET",btc-updown-5m-1773066300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066300,Up,0,Down,"62718562455200223239513657107130848331634688049517917045889246425269227539840","2026-03-09T00:00:00Z",1773066803
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","81555035772920187089142203208589005306820073935613575986457904555767486416646","0xbbccde76b42f66391db7502d2befa46fb8c6e60df948fd67b19cb7035d726f2e",0.378815,4011.7942770000004,-1519.727849,0.0,"Bitcoin Up or Down - March 9, 10:20AM-10:25AM ET",btc-updown-5m-1773066000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066000,Down,1,Up,"115632821958519611719268182076233620846042578803515952744750911068838016819618","2026-03-09T00:00:00Z",1773066501
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","115632821958519611719268182076233620846042578803515952744750911068838016819618","0xbbccde76b42f66391db7502d2befa46fb8c6e60df948fd67b19cb7035d726f2e",0.560738,3728.112645,1637.618216,1.0,"Bitcoin Up or Down - March 9, 10:20AM-10:25AM ET",btc-updown-5m-1773066000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773066000,Up,0,Down,"81555035772920187089142203208589005306820073935613575986457904555767486416646","2026-03-09T00:00:00Z",1773066501
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","88780533814838267197886513624428578294997375408101509659247738329318958572878","0xde0203be33b5f2dbbf08b6687cd1a91264227b46961de6be39bf308b16fc47cb",0.724137,1553.638668,428.591423,1.0,"Bitcoin Up or Down - March 9, 10:15AM-10:20AM ET",btc-updown-5m-1773065700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065700,Up,0,Down,"75029138439298073570901498054237451256707865572514914396367521314581400375804","2026-03-09T00:00:00Z",1773066201
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","75029138439298073570901498054237451256707865572514914396367521314581400375804","0xde0203be33b5f2dbbf08b6687cd1a91264227b46961de6be39bf308b16fc47cb",0.28783,1042.727807,-300.128344,0.0,"Bitcoin Up or Down - March 9, 10:15AM-10:20AM ET",btc-updown-5m-1773065700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065700,Down,1,Up,"88780533814838267197886513624428578294997375408101509659247738329318958572878","2026-03-09T00:00:00Z",1773066201
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","74831402885974481474330124784051942165666544721592470393405012441956295455386","0x7ec9254ee184dc3b9bbc82625807f0f986ea7458b8172cf55572198faf8cf3a9",0.523609,5754.175511,-3012.938085,0.0,"Bitcoin Up or Down - March 9, 10:10AM-10:15AM ET",btc-updown-5m-1773065400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065400,Down,1,Up,"48806868932792179701253399062411162925469164940397557899170441295119380972720","2026-03-09T00:00:00Z",1773066001
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","48806868932792179701253399062411162925469164940397557899170441295119380972720","0x7ec9254ee184dc3b9bbc82625807f0f986ea7458b8172cf55572198faf8cf3a9",0.450047,5703.562346,3136.691222,1.0,"Bitcoin Up or Down - March 9, 10:10AM-10:15AM ET",btc-updown-5m-1773065400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065400,Up,0,Down,"74831402885974481474330124784051942165666544721592470393405012441956295455386","2026-03-09T00:00:00Z",1773066001
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","97082299219950085641737324459357493572444200237266757360442957216081120379558","0x3166dcc152efa908fbc723edf78d4d69e6f177a85e89b4709426806c918b14dc",0.20714,1560.4382379999997,-323.229176,0.0,"Bitcoin Up or Down - March 9, 10:05AM-10:10AM ET",btc-updown-5m-1773065100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065100,Up,0,Down,"50214873216740382081414463709199480898858437021953178784035750397651496096008","2026-03-09T00:00:00Z",1773065901
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","50214873216740382081414463709199480898858437021953178784035750397651496096008","0x3166dcc152efa908fbc723edf78d4d69e6f177a85e89b4709426806c918b14dc",0.6792460000000001,1655.7668849999998,531.093851,1.0,"Bitcoin Up or Down - March 9, 10:05AM-10:10AM ET",btc-updown-5m-1773065100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773065100,Down,1,Up,"97082299219950085641737324459357493572444200237266757360442957216081120379558","2026-03-09T00:00:00Z",1773065901
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","85163964170705630341576944297754521444752522039305937644001378773577617529021","0x92d821450e3c6e8f9c5a51f205f65dfd2c04863c568899b87332adfdf96531a0",0.346682,2814.612532,-975.775501,0.0,"Bitcoin Up or Down - March 9, 10:00AM-10:05AM ET",btc-updown-5m-1773064800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064800,Down,1,Up,"843218811068448801833925281526264301923108720786288587002460116797816703275","2026-03-09T00:00:00Z",1773065301
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","843218811068448801833925281526264301923108720786288587002460116797816703275","0x92d821450e3c6e8f9c5a51f205f65dfd2c04863c568899b87332adfdf96531a0",0.543307,2260.238932,1032.235298,1.0,"Bitcoin Up or Down - March 9, 10:00AM-10:05AM ET",btc-updown-5m-1773064800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064800,Up,0,Down,"85163964170705630341576944297754521444752522039305937644001378773577617529021","2026-03-09T00:00:00Z",1773065301
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","91713441468703207953760445188885777104631536974105785572472104197742248560927","0x6f6e427646ab000d61aa1797d9af6ee348f15a9ddbbea3b8d95a18399de21f17",0.582649,1522.7041,635.5020779999999,1.0,"Bitcoin Up or Down - March 9, 9:55AM-10:00AM ET",btc-updown-5m-1773064500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064500,Up,0,Down,"58883779808696913613988419326203465632434298729934026510253223920385586726826","2026-03-09T00:00:00Z",1773065001
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","58883779808696913613988419326203465632434298729934026510253223920385586726826","0x6f6e427646ab000d61aa1797d9af6ee348f15a9ddbbea3b8d95a18399de21f17",0.180877,2307.233454,-417.325465,0.0,"Bitcoin Up or Down - March 9, 9:55AM-10:00AM ET",btc-updown-5m-1773064500,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064500,Down,1,Up,"91713441468703207953760445188885777104631536974105785572472104197742248560927","2026-03-09T00:00:00Z",1773065001
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","82692828267344916423141153988352566827268220446884026827050061163453650463822","0x64d1ef117e0f80c4319d30d3d4824c8fdf68b14dfae13fe9af2e7f763bc8629e",0.367516,4475.173459,2830.47561,1.0,"Bitcoin Up or Down - March 9, 9:50AM-9:55AM ET",btc-updown-5m-1773064200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064200,Down,1,Up,"46824352701835465110328853892657824888348736632493119356003217040718339732823","2026-03-09T00:00:00Z",1773064801
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","46824352701835465110328853892657824888348736632493119356003217040718339732823","0x64d1ef117e0f80c4319d30d3d4824c8fdf68b14dfae13fe9af2e7f763bc8629e",0.549053,4579.961971,-2514.64186,0.0,"Bitcoin Up or Down - March 9, 9:50AM-9:55AM ET",btc-updown-5m-1773064200,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773064200,Up,0,Down,"82692828267344916423141153988352566827268220446884026827050061163453650463822","2026-03-09T00:00:00Z",1773064801
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","81752701866984053633074103166376690697900828067172516665048433788158945322331","0xf76d112bef0c7054cf433def45b40ec756f4e4c57da0b9f30f38195ea9699e1f",0.348619,10105.30704,-3522.902034,0.0,"Bitcoin Up or Down - March 9, 9:45AM-9:50AM ET",btc-updown-5m-1773063900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063900,Up,0,Down,"115070539312775923802658178869320610662514558753536152778536238027725552758542","2026-03-09T00:00:00Z",1773064401
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","115070539312775923802658178869320610662514558753536152778536238027725552758542","0xf76d112bef0c7054cf433def45b40ec756f4e4c57da0b9f30f38195ea9699e1f",0.623954,8614.471186,3239.437431,1.0,"Bitcoin Up or Down - March 9, 9:45AM-9:50AM ET",btc-updown-5m-1773063900,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063900,Down,1,Up,"81752701866984053633074103166376690697900828067172516665048433788158945322331","2026-03-09T00:00:00Z",1773064401
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","92218028222529030371946276713044028301612615246809818512905404015625015906681","0xd31cad39a88d48827089f6cb9c03a80405e76f132a2903f39a18fc7477783bdd",0.616793,2380.160731,912.094253,1.0,"Bitcoin Up or Down - March 9, 9:40AM-9:45AM ET",btc-updown-5m-1773063600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063600,Up,0,Down,"32816436531191279312195120788660746527515918304677529164549258487019202096049","2026-03-09T00:00:00Z",1773064101
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","32816436531191279312195120788660746527515918304677529164549258487019202096049","0xd31cad39a88d48827089f6cb9c03a80405e76f132a2903f39a18fc7477783bdd",0.327735,3300.380405,-1081.650172,0.0,"Bitcoin Up or Down - March 9, 9:40AM-9:45AM ET",btc-updown-5m-1773063600,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063600,Down,1,Up,"92218028222529030371946276713044028301612615246809818512905404015625015906681","2026-03-09T00:00:00Z",1773064101
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","114741027683069536036012359951279418588342761205708466377682966181654367704931","0x8b752b5aa64378ebc48c2281bf34a989bda87d93fbca67ced5c11d3e9bd14239",0.599405,3656.566664,1464.802322,1.0,"Bitcoin Up or Down - March 9, 9:35AM-9:40AM ET",btc-updown-5m-1773063300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063300,Down,1,Up,"106322942589306811286230885001307201703660322966248924680383936807879996588784","2026-03-09T00:00:00Z",1773063899
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","106322942589306811286230885001307201703660322966248924680383936807879996588784","0x8b752b5aa64378ebc48c2281bf34a989bda87d93fbca67ced5c11d3e9bd14239",0.342638,3965.941297,-1358.882194,0.0,"Bitcoin Up or Down - March 9, 9:35AM-9:40AM ET",btc-updown-5m-1773063300,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063300,Up,0,Down,"114741027683069536036012359951279418588342761205708466377682966181654367704931","2026-03-09T00:00:00Z",1773063899
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","60144151942919423310750640024124088750029281189231187329043694785766158413086","0x930a5b0184bcd8bf3676281439d00adf258d9776641624c9b51c8f2d6e69cdd0",0.390245,6117.026167,-2387.138876,0.0,"Bitcoin Up or Down - March 9, 9:30AM-9:35AM ET",btc-updown-5m-1773063000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063000,Down,1,Up,"4884501144720463028874929013239224046744458625231010890482367142795885651637","2026-03-09T00:00:00Z",1773063599
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","4884501144720463028874929013239224046744458625231010890482367142795885651637","0x930a5b0184bcd8bf3676281439d00adf258d9776641624c9b51c8f2d6e69cdd0",0.588126,4596.295032,1893.09442,1.0,"Bitcoin Up or Down - March 9, 9:30AM-9:35AM ET",btc-updown-5m-1773063000,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773063000,Up,0,Down,"60144151942919423310750640024124088750029281189231187329043694785766158413086","2026-03-09T00:00:00Z",1773063599
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","85312706549863660901173332921763679650477843279499004319013401689556203239934","0x83e6500a60489acafdc9eb42e6422581b195b771e837fc192b710db2e6d018d1",0.8272410000000001,1970.655667,340.448502,1.0,"Bitcoin Up or Down - March 9, 9:25AM-9:30AM ET",btc-updown-5m-1773062700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062700,Up,0,Down,"18817691679392469690180459912071237479123422177232870576140728292966748969785","2026-03-09T00:00:00Z",1773063199
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","18817691679392469690180459912071237479123422177232870576140728292966748969785","0x83e6500a60489acafdc9eb42e6422581b195b771e837fc192b710db2e6d018d1",0.144958,2345.796269,-340.041935,0.0,"Bitcoin Up or Down - March 9, 9:25AM-9:30AM ET",btc-updown-5m-1773062700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062700,Down,1,Up,"85312706549863660901173332921763679650477843279499004319013401689556203239934","2026-03-09T00:00:00Z",1773063199
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","51861820217855373850998710340839278731301739122829378423163854062646727740360","0xcf5d663ed5a1101f1f9e63cc42e826ff10d25335c9f44d63c761f12c37fc27de",0.25043,4883.158724,-1222.889439,0.0,"Bitcoin Up or Down - March 9, 9:20AM-9:25AM ET",btc-updown-5m-1773062400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062400,Up,0,Down,"4533953385736389035630823445346060370195910004699768276797143263866110861662","2026-03-09T00:00:00Z",1773062899
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","4533953385736389035630823445346060370195910004699768276797143263866110861662","0xcf5d663ed5a1101f1f9e63cc42e826ff10d25335c9f44d63c761f12c37fc27de",0.6781179999999999,3941.011038,1268.540514,1.0,"Bitcoin Up or Down - March 9, 9:20AM-9:25AM ET",btc-updown-5m-1773062400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062400,Down,1,Up,"51861820217855373850998710340839278731301739122829378423163854062646727740360","2026-03-09T00:00:00Z",1773062899
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","34252065582591884173854117967927529057116348675224170950830007038171505480833","0x12e406164a1a626a1044e618981c2ca95a678903503a0d577c2cf62604b39721",0.632932,1737.459226,637.765683,1.0,"Bitcoin Up or Down - March 9, 9:15AM-9:20AM ET",btc-updown-5m-1773062100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062100,Down,1,Up,"102185794977095709667282271447875077835088349322416267951385670894812069233404","2026-03-09T00:00:00Z",1773062599
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","102185794977095709667282271447875077835088349322416267951385670894812069233404","0x12e406164a1a626a1044e618981c2ca95a678903503a0d577c2cf62604b39721",0.33571799999999996,2392.557243,-803.224532,0.0,"Bitcoin Up or Down - March 9, 9:15AM-9:20AM ET",btc-updown-5m-1773062100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773062100,Up,0,Down,"34252065582591884173854117967927529057116348675224170950830007038171505480833","2026-03-09T00:00:00Z",1773062599
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","75585018317606847428263292264230585954990050983958843338875608768137190990592","0x40b05bdcfc50ba005fcbc207fa6a260021b298a15f27933bb195e216fd269c66",0.16440600000000002,3308.733839,-543.975695,0.0,"Bitcoin Up or Down - March 9, 9:10AM-9:15AM ET",btc-updown-5m-1773061800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773061800,Down,1,Up,"112058739284820131694854026397313073173739142775645388033356692474024729561432","2026-03-09T00:00:00Z",1773062299
"0x2d8b401d2f0e6937afebf18e19e11ca568a5260a","112058739284820131694854026397313073173739142775645388033356692474024729561432","0x40b05bdcfc50ba005fcbc207fa6a260021b298a15f27933bb195e216fd269c66",0.810388,2606.062809,494.14078100000006,1.0,"Bitcoin Up or Down - March 9, 9:10AM-9:15AM ET",btc-updown-5m-1773061800,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1773061800,Up,0,Down,"75585018317606847428263292264230585954990050983958843338875608768137190990592","2026-03-09T00:00:00Z",1773062299
